pair,entries,mean_ps,rms_ps,fit_mu_ps,fit_sigma_ps,fit_sigma_err_ps,chi2_ndf
21,134,-126.93774266474283,706.7750694518174,-61.960938844013015,56.689710679277894,4.45851855715162,1.0097174709912107
31,189,114.0535887391673,78.7375888564683,112.15653588569903,75.24488797796198,5.7081230558884055,1.2538567150081228
41,60,168.4885776368901,72.47798267824564,182.47919821709937,70.98083992348991,10.087502688523896,0.44704235048984386
32,292,191.37461880195153,69.62268103520205,191.5486864574345,66.30323431532555,3.2138657584599284,1.5025252437674534
42,68,193.8371407587136,374.846340026069,223.70646005492804,57.64820298408676,6.710491600798294,0.43424395358881207
43,93,49.986039738121356,58.077537113565185,41.12246122729884,57.30431442838717,6.24169202685386,0.9822385358156758
