pair,entries,mean_ps,rms_ps,fit_mu_ps,fit_sigma_ps,fit_sigma_err_ps,chi2_ndf
21,984,-70.49979467942981,58.946128649442585,-68.6071535960737,52.58312886196899,1.372297889969242,1.089233838650533
31,1621,130.74658555714794,62.02796588562628,131.52409578280447,56.26741866841464,1.0734842410820382,1.2255821915633605
41,472,176.77193748127368,63.43617744718938,177.60166953167106,51.61773267340605,2.0139277826684565,1.1209239979659475
32,2307,199.52286040025072,60.27348817609424,198.8300230519447,56.83268119509578,0.9484933619528847,1.1846788731616427
42,548,246.1116345561905,70.33589822371678,249.32232450842096,57.84871765966915,2.3563567943111376,1.1111073925707236
43,741,48.96393173156487,64.44535740176653,50.28699911805748,60.04425017093656,1.7221078441011965,0.5425090283798991
