DUT,sigma_ps,sigma_err_ps,variance_ps2,variance_err_ps2
DUT1,26.055504568959147,1.0603549225774687,678.889318343051,55.126182606881265
DUT2,28.441108931329563,1.0403179386187436,808.8966772437543,59.12054215474297
DUT3,29.927071518565803,0.8968275798213903,895.6296096773525,53.5687322921791
DUT4,28.510020728831623,1.1698013129278806,812.8212819584089,66.70295837958709
