DUT,sigma_ps,sigma_err_ps,variance_ps2,variance_err_ps2
DUT1,26.745228330078607,1.192568976311308,715.3072384280392,63.66711682603876
DUT2,29.211906655724636,1.042755986993991,853.3354904627693,60.8441113634081
DUT3,28.906851898014253,0.9600114897301132,835.6060866537302,55.35167066865173
DUT4,28.740915323181678,1.2641887125345985,826.0402136142993,72.67175571163222
