pair,entries,mean_ps,rms_ps,fit_mu_ps,fit_sigma_ps,fit_sigma_err_ps,chi2_ndf
21,1005,-72.53427656114899,57.18989738709149,-73.236093636237,51.83955898191855,1.277657401010423,0.8666465559338166
31,1588,127.59675499812322,56.015544490938275,127.3784665087198,49.87842294286794,0.9385726899601515,1.2450140880535903
41,478,173.18235502481386,55.03936882209638,173.70585765361378,48.10075463394711,1.825123185615873,0.8422360887466459
32,2324,197.960134826998,56.79644254097742,198.2814536000415,53.32162982782463,0.860065379354862,1.1163971395442558
42,523,247.30646530839385,58.03200372436639,244.34684118578335,54.49017698544759,2.1048987282468667,1.0798276456308944
43,718,49.29561852795282,60.40741852926167,49.64714832640672,52.994755453413845,1.6570370440625937,1.0243054383606707
