stage,dut,variable,entries,mean,std,landau_mpv,landau_mpv_err,landau_sigma,landau_sigma_err,gauss_sigma,gauss_sigma_err,landau_chi2_ndf,collected_charge,collected_charge_err
Before pmax cut,DUT1,pmax_fit,59999,12.389553392670713,32.47806802516077,nan,nan,nan,nan,,,nan,nan,nan
Before pmax cut,DUT1,tmax_fit,60000,-0.05752449722117708,11.14098153821801,nan,nan,nan,nan,,,nan,nan,nan
Before pmax cut,DUT1,area_new,59932,8.284922423283613,32.379792786791995,1.4924292621182014,0.003537514843584028,0.4566062664757228,0.0031451074551983433,0.13593432715309178,0.022796965381845828,19.57182647660016,0.31753814087621307,0.0007526627326774528
Before pmax cut,DUT2,pmax_fit,60000,10.403343899754558,27.918353624942664,nan,nan,nan,nan,,,nan,nan,nan
Before pmax cut,DUT2,tmax_fit,60000,-0.005320486887159374,11.183025444163869,nan,nan,nan,nan,,,nan,nan,nan
Before pmax cut,DUT2,area_new,59916,7.095595793248129,22.97762260299736,1.698493050634805,0.0060596142902156445,0.6685766116825665,0.004550076611078706,0.029998505386523894,0.2692196306237776,12.285099063933712,0.36138150013506487,0.0012892796362160945
Before pmax cut,DUT3,pmax_fit,60000,10.813067973297834,28.788548148168832,nan,nan,nan,nan,,,nan,nan,nan
Before pmax cut,DUT3,tmax_fit,60000,0.039298695828528254,11.195783880258952,nan,nan,nan,nan,,,nan,nan,nan
Before pmax cut,DUT3,area_new,59911,7.86010067724035,34.100153117024945,1.9505398590258003,0.004433127357268302,0.6096983849619508,0.003719467798289758,0.14582445349552386,0.032160356297581495,5.667586103314831,0.41500848064378726,0.0009432185866528302
Before pmax cut,DUT4,pmax_fit,60000,11.014772648594203,32.12940794017478,nan,nan,nan,nan,,,nan,nan,nan
Before pmax cut,DUT4,tmax_fit,60000,0.007438385869840204,11.265795722888214,nan,nan,nan,nan,,,nan,nan,nan
Before pmax cut,DUT4,area_new,59917,7.471846665846831,35.86239872782786,1.5579122665212377,0.004398235166162675,0.564250001509349,0.003702279077750837,0.03391386655228833,0.14330443247348895,11.80114840929255,0.33147069500451865,0.0009357947162048245
After pmax cut,DUT1,pmax_fit,4234,106.45854213410072,73.36320196862782,nan,nan,nan,nan,,,nan,nan,nan
After pmax cut,DUT1,tmax_fit,4234,0.07108326362858676,0.23118258414766096,nan,nan,nan,nan,,,nan,nan,nan
After pmax cut,DUT1,area_new,4234,87.88288177540689,89.09130999109581,61.137737933325276,0.25503915589923554,9.308280329992359,0.23227919932279417,0.46694414873135587,9.395133755638426,2.559266194645335,13.008029347516016,0.05426365019132671
After pmax cut,DUT2,pmax_fit,3003,106.04980772985762,73.93582109328464,nan,nan,nan,nan,,,nan,nan,nan
After pmax cut,DUT2,tmax_fit,3003,-0.013847481502593975,0.24541821566256014,nan,nan,nan,nan,,,nan,nan,nan
After pmax cut,DUT2,area_new,3003,84.92189727828298,61.661185283447566,59.749284947501735,0.31192421463064685,9.500465234809543,0.28022916054334174,0.47079896297513046,11.897614300830641,2.0721795238016485,12.71261381861739,0.06636685417673337
After pmax cut,DUT3,pmax_fit,3346,104.57758253431577,74.0762763605882,nan,nan,nan,nan,,,nan,nan,nan
After pmax cut,DUT3,tmax_fit,3346,0.23567448057164306,0.24270150607090937,nan,nan,nan,nan,,,nan,nan,nan
After pmax cut,DUT3,area_new,3346,92.56454100440665,113.45018729365064,62.9030299810732,0.28676999959437127,9.490730136042082,0.2629131028772512,0.48082170009613084,9.862179293459672,2.3674733441515983,13.383623400228341,0.06101489353071729
After pmax cut,DUT4,pmax_fit,2802,128.47855771600476,86.95639340363712,nan,nan,nan,nan,,,nan,nan,nan
After pmax cut,DUT4,tmax_fit,2802,0.2803682382385482,0.25003561093049986,nan,nan,nan,nan,,,nan,nan,nan
After pmax cut,DUT4,area_new,2802,110.40019062431602,127.17067944027342,72.98508194379528,0.3471370842429915,10.58233970503729,0.32271930312482594,1.2661274500321567,4.278469070194207,3.0481782606676395,15.528740839105378,0.07385895409425351
