DUT,sigma_ps,sigma_err_ps,variance_ps2,variance_err_ps2
DUT1,32.549806433518484,1.4516601292425817,1059.4898988595212,94.23122694802652
DUT2,39.55891632424479,1.3188857181275473,1564.9078607486013,104.29035739263178
DUT3,37.212885127242814,1.225424610336723,1384.7988194933691,90.96924837431725
DUT4,36.88771028733115,1.5653377262154977,1360.7031702420768,115.482482057806
