DUT,sigma_ps,sigma_err_ps,variance_ps2,variance_err_ps2
DUT1,27.4665538327707,1.122729670835428,754.4115794484908,61.549456485450236
DUT2,30.38028474440286,1.0604104013769247,922.9617011509972,64.37551716047548
DUT3,31.3957971124352,0.9211683032543564,985.6960763251946,57.722136191538695
DUT4,28.92547324610846,1.2300002593279231,836.6830025113363,71.14134794128113
