pair,entries,mean_ps,rms_ps,fit_mu_ps,fit_sigma_ps,fit_sigma_err_ps,chi2_ndf
21,1006,-71.85426829882692,53.49966732711498,-72.05684659206703,40.774400795583645,1.040881804759789,1.1503675953410197
31,1610,126.56487567525252,50.27048089351599,126.86221745753015,43.34516318325183,0.8428759733194017,1.2194087686696058
41,463,176.44489908235883,47.440267068526616,178.9682763950186,38.30431551028394,1.501435624994448,0.893698413812937
32,2345,197.67791062864268,51.27445383583512,196.2472443407288,42.24670143606178,0.7078995264325987,1.9049575258530318
42,565,248.60371863150112,49.539509134480284,249.03816211566254,43.569946284926466,1.5572897488665256,1.1985724634800408
43,788,52.612907427090086,48.66956170543469,53.002680692334636,42.51538025792473,1.230589339891618,0.9652673832936209
