DUT,sigma_ps,sigma_err_ps,variance_ps2,variance_err_ps2
DUT1,30.927653444747776,1.0934753597589457,956.519747598419,67.54838161907854
DUT2,32.72350137892896,1.0331596925346465,1070.8275424967655,67.56425199134365
DUT3,33.59676104408502,0.9198676347421528,1128.742352653349,61.697642477784576
DUT4,29.07124658612782,1.2807976517461477,845.1373780714484,74.42505411873304
