pair,entries,mean_ps,rms_ps,fit_mu_ps,fit_sigma_ps,fit_sigma_err_ps,chi2_ndf
21,1054,-70.66070769831319,56.21437052072599,-69.47748055445179,44.869553489505016,1.0793878183019192,0.9698352281028652
31,1672,126.0441333312174,51.01130134953407,126.26714312709767,46.03743497284804,0.8705480589213928,1.1205699663479674
41,537,177.55741884305837,52.620250670697345,178.98477356317642,42.20834356842328,1.5279400386023156,1.133651103302805
32,2406,196.10005304452153,52.545006955307315,196.03890455894344,46.68465525491548,0.738201476246074,1.4183855117276107
42,636,250.074150080283,53.359652058546004,249.28893504800718,44.16048277810896,1.491346757343425,1.0526383843004323
43,833,51.180941320643825,53.7168970689175,51.08356523988722,44.2697331252083,1.2297605920218149,1.3739739244071585
